id;user_id;company_slug;rating;comment;created_at;updated_at;is_approved
dea8662b-515f-42c0-a0e9-2e4ac544c21e;fc3cab66-6d4d-47f5-8b97-56a1e1b122d3;bank-of-america;60;Wide ATM network;2025-10-05 21:01:58.370457+00;2026-01-13 16:31:17.39939+00;true
1830ca0e-4ebd-49db-9054-edd1d9492cfa;d2c19e76-57b7-438e-8415-0f2af089c372;deutsche-bank;60;Reliable institution;2025-09-28 22:33:48.16203+00;2026-01-13 16:31:17.631391+00;true
3b21db30-1975-4291-9f85-a8f313d89f8c;cb693f25-a655-4840-b27c-3d961fca5fbb;vanguard;100;Perfect for index fund investors;2025-09-24 04:33:36.551965+00;2026-01-13 16:31:17.829098+00;true
9582ef15-3837-4848-a956-480f89d25a4b;bcdd778b-c205-4d9d-a60e-f38f8e698fc1;vanguard;80;Great retirement planning tools;2025-09-22 13:54:10.90162+00;2026-01-13 16:31:17.829098+00;true
a69fb7bc-bd46-4a95-a07f-bfde10e4cf47;02d9a820-2aea-414d-a13e-33e48e84a0f2;jpmorgan;80;Comprehensive banking services;2025-09-25 12:47:22.052565+00;2026-01-13 16:31:17.829098+00;true
481d6da7-8c92-4f94-9522-a22cb7481314;993cc4e0-807d-4bf9-89b2-b8676c7341d3;morgan-stanley;80;Great for high net worth clients;2025-09-18 18:18:14.615187+00;2026-01-13 16:31:18.037912+00;true
bd2ad72b-c3d5-43cd-b942-c949336847e0;836b0326-a021-42ab-b6b2-d254999b87bf;fidelity;60;Excellent customer service;2025-09-08 08:50:00.82166+00;2026-01-13 16:31:18.457106+00;true
5771102b-4eaa-41f6-92ac-fe14234d4186;eb109e8b-894c-44c2-b7f7-b38fff32fb8c;fidelity;80;Great research tools;2025-09-06 02:09:25.568774+00;2026-01-13 16:31:18.457106+00;true
30e65f0c-8d2d-40bd-99c4-e1ad59de3fc5;fa1a63ec-4de4-44e0-87e5-79c9390ef04f;schwab;100;Reliable brokerage services;2025-08-31 02:39:03.152361+00;2026-01-13 16:31:18.672439+00;true
db100940-96cb-484d-a082-8e38a2f5c9d8;7fa6d04b-978a-483f-883b-c1ee780b3427;robinhood;60;Simple and intuitive app;2025-09-01 05:58:39.246987+00;2026-01-13 16:31:18.672439+00;true
8b24e371-104b-4427-964c-fb74ac83da04;c5326128-db9d-42ce-be07-b83a7b11604b;jpmorgan;100;Comprehensive banking services;2025-09-01 11:20:08.657037+00;2026-01-13 16:31:18.672439+00;true
deb9779b-8f08-499f-99e9-b91bb9ac803a;c83b54d0-36e6-4bdc-b156-975917d6a7c0;credit-suisse;100;Professional advisors;2025-08-27 13:45:26.926226+00;2026-01-13 16:31:18.869738+00;true
73cec75a-2983-4ec5-8e92-5b465d8d76b1;6cafe06f-a216-436d-a4ab-b51fe0b9e934;interactive-brokers;60;Best for active traders;2025-08-24 23:24:08.422414+00;2026-01-13 16:31:18.869738+00;true
4a10126a-2fbf-4406-9a4e-35110620c930;eaac49d5-c6f4-47f8-a7f4-a3e0552263d8;bank-of-america;80;Reliable service;2025-08-20 17:29:10.312041+00;2026-01-13 16:31:19.1161+00;true
306bf423-a38b-4e65-94e2-b95191030496;ea54aa32-a417-496c-ac9d-7a3de3ca4fbe;jpmorgan;80;Reliable and trustworthy institution;2025-08-20 10:43:41.93306+00;2026-01-13 16:31:19.1161+00;true
03337445-184b-422a-84da-30df18949dab;ed62dcf1-bac9-4f72-a52b-c451c8961985;schwab;60;No commission trades are great;2025-08-19 05:54:40.742348+00;2026-01-13 16:31:19.1161+00;true
55894b8e-4b87-4895-be62-00d26fab79ae;3a531b7e-810c-48e1-a1c4-5a78f5a4d0f6;merrill-lynch;100;Excellent advisor network;2025-08-12 06:33:02.323512+00;2026-01-13 16:31:37.370523+00;true
a26431eb-af8b-471d-9d35-d8d850560779;e76d255b-1aea-4f05-b273-dc0f32ad8c19;hsbc;60;Strong Asian market presence;2025-08-07 08:02:36.668312+00;2026-01-13 16:31:37.568147+00;true
6fbfe3d1-a70b-4a17-b706-0d840d09781a;d6ad8e6b-a3e5-4f4a-8169-a60ea9ab2e29;bank-of-america;80;Solid investment options;2025-08-07 10:26:45.0149+00;2026-01-13 16:31:37.568147+00;true
f1bc8eb2-2e4d-4b0f-8850-ff5e4f9b4a0e;7e8ffc63-0cb4-4977-9286-e93f0a724be2;wells-fargo;80;Solid investment services;2025-08-08 22:08:03.263781+00;2026-01-13 16:31:37.568147+00;true
60af6027-366e-4714-9746-13e12f59bf3c;cb693f25-a655-4840-b27c-3d961fca5fbb;blackrock;100;Best for long-term investing;2025-08-10 07:59:09.752639+00;2026-01-13 16:31:37.568147+00;true
375eb1b9-a74c-4648-aaae-d681209dc5a1;ca88fc91-07dd-4707-8c65-fd49fb44f576;credit-suisse;80;Solid trading platform;2025-08-04 17:29:12.599285+00;2026-01-13 16:31:37.779477+00;true
7343970a-49b7-4e8d-9d4c-00516fc5c100;d2c19e76-57b7-438e-8415-0f2af089c372;morgan-stanley;60;Strong investment research;2025-07-29 01:52:44.814794+00;2026-01-13 16:31:37.978302+00;true
8fe9d129-08d8-4bd9-8c45-830edfc980d6;8a3a7aa0-ccdf-4e3e-bc0f-5adfb24d12a7;vanguard;60;Simple and straightforward platform;2025-07-27 16:42:45.393132+00;2026-01-13 16:31:37.978302+00;true
54508604-2fbe-4c26-950b-a896a7f6f290;81d2534f-b94b-44ee-b570-0706ae976a03;wells-fargo;80;Good mortgage options;2025-07-26 03:42:54.694165+00;2026-01-13 16:31:37.978302+00;true
db638417-65ac-459f-be34-e0a49b883d0f;83f45075-b0cc-4cb5-af3b-6c18c7e8f6ed;barclays;100;Professional service;2025-07-18 14:21:33.553315+00;2026-01-13 16:31:38.171627+00;true
2aebe38c-3c64-4540-9d44-c93a83058e48;9803e1b9-39f0-4be6-b023-8520fc59ccb9;deutsche-bank;60;Reliable institution;2025-07-16 08:42:41.599436+00;2026-01-13 16:31:38.364387+00;true
d52b6429-f0c4-45d8-84ec-be0dc73f95d0;46ad9810-6872-4ef9-8e47-438d601db89e;hsbc;60;Excellent for international banking;2025-07-14 03:34:37.592827+00;2026-01-13 16:31:38.364387+00;true
260d986f-5fdf-4387-b9da-74322dada0cf;eaac49d5-c6f4-47f8-a7f4-a3e0552263d8;schwab;60;Great for beginners;2025-07-16 23:03:34.555026+00;2026-01-13 16:31:38.364387+00;true
bda2f32a-c0fd-40ef-81a0-4d91239d9e41;b8583ee9-8856-4b9d-9d77-ee61a6ee33e7;interactive-brokers;100;Excellent execution speed;2025-07-13 17:14:40.962712+00;2026-01-13 16:31:38.559591+00;true
c855b078-7071-45f4-a96d-42ac07e6963c;d0d72554-422f-417d-b85a-707133de477f;hsbc;60;Reliable service;2025-07-10 06:54:48.740743+00;2026-01-13 16:31:38.559591+00;true
7fba49b6-fc1f-4a75-b496-a33af02d521e;eaac49d5-c6f4-47f8-a7f4-a3e0552263d8;fidelity;80;Wide variety of investment options;2025-07-05 08:51:24.297707+00;2026-01-13 16:31:38.776723+00;true
9c414769-70e4-449b-976f-96ef69e0986f;dad81e77-776e-4fea-b0a3-a1c14cdfd243;morgan-stanley;80;Excellent private banking;2025-07-07 06:32:45.974119+00;2026-01-13 16:31:38.776723+00;true
bf2da2c4-8fd3-4f23-889c-749e3691c298;6c4c522e-a708-43b6-ae01-172e5644a818;morgan-stanley;100;Professional advisory services;2025-06-30 18:49:49.237399+00;2026-01-13 16:31:38.966716+00;true
7befe820-95bf-4295-8534-8e95e1d8fd7f;b92639c9-8f0e-40aa-bdc6-71eb004d4add;morgan-stanley;60;Strong investment research;2025-06-26 03:26:16.313112+00;2026-01-13 16:31:38.966716+00;true
f5f79190-37bf-4f3c-b9c9-9c6037e85136;fc3cab66-6d4d-47f5-8b97-56a1e1b122d3;interactive-brokers;100;Best for active traders;2025-06-28 21:12:41.057072+00;2026-01-13 16:31:38.966716+00;true
ecb2b69d-bb43-4228-92e4-5a255bbeb6d1;9803e1b9-39f0-4be6-b023-8520fc59ccb9;robinhood;60;Commission-free trading;2025-06-25 06:20:32.930606+00;2026-01-13 16:31:39.166114+00;true
1558531a-4f84-426c-a897-4439b536a2d6;54cfc401-4ab3-47fc-b25b-dad811599c92;fidelity;60;Great research tools;2025-06-21 08:13:26.184018+00;2026-01-13 16:31:39.166114+00;true
ca13395f-0f62-4469-8abd-3e1aaa41bae7;81820f5f-5864-4abd-a886-0acc4fec92f7;barclays;60;Reliable execution;2025-06-16 15:51:57.821537+00;2026-01-13 16:31:58.113093+00;true
21091f0c-1f5f-45f6-860d-858fd76c219d;95fd8458-660f-4d56-b4b4-996d39c5dad4;morgan-stanley;60;Great for high net worth clients;2025-11-27 00:42:08.029874+00;2026-01-13 16:31:05.318598+00;true
1ad71dd4-0265-46f0-a640-d51f406498c3;0076bfed-a17f-4f8e-b97e-517edb6f0bd5;jpmorgan;80;Great mobile app experience;2025-11-20 12:25:54.172167+00;2026-01-13 16:31:05.519556+00;true
07150217-78ec-4f7e-8544-a761639cce6c;94a1ab49-7015-4424-bbb0-5aa5e24bc751;ubs;100;Professional service;2025-11-23 07:58:14.5192+00;2026-01-13 16:31:05.519556+00;true
1cd1998f-bd5a-4d95-ac66-33189bb36d5d;43d68913-49a8-4d74-adbc-4f4fad8172e1;credit-suisse;60;Good private banking services;2025-11-14 21:13:22.294991+00;2026-01-13 16:31:05.709944+00;true
34c96bd5-2283-4956-97d8-a30b7fc230c0;d29f90a0-74a3-43d0-a5b3-0b64a8340181;etrade;60;Competitive pricing;2025-11-14 01:54:38.117718+00;2026-01-13 16:31:05.709944+00;true
959eeb5d-25e3-431c-8699-9b6ba8019821;7372c52f-0479-47fb-b428-09005fa62a4c;ubs;60;Strong research capabilities;2025-11-07 09:07:24.579795+00;2026-01-13 16:31:05.897045+00;true
2e24f3b5-7818-4587-84d5-182fc8558218;6aa9ca95-16a3-4a84-94e7-c93fafca19a8;barclays;80;Good trading platform;2025-11-06 21:03:35.997696+00;2026-01-13 16:31:05.897045+00;true
cf1fed16-e0b2-49ef-a203-52463fee3849;ddc77419-f450-41b5-886c-175beaa287f7;robinhood;80;Great for beginners;2025-11-09 03:14:05.860805+00;2026-01-13 16:31:05.897045+00;true
2e6856b9-7f3c-45ce-a8c9-fe0cf0d63291;b8d3a804-d57b-4092-ae09-0588ae4ab68a;schwab;100;Great for beginners;2025-11-06 16:22:40.915382+00;2026-01-13 16:31:05.897045+00;true
b8ec42a0-216e-4a03-a5e2-0e6e5326894d;e382d103-ca94-4fc5-a132-c3d396bd1e55;blackrock;80;Best for long-term investing;2025-11-01 17:05:16.240064+00;2026-01-13 16:31:06.097056+00;true
748a4845-f9f3-417a-be99-1ec4ce47a2f2;4edea7c0-0525-40fd-86b3-bd0e724fd83f;deutsche-bank;60;Professional service;2025-11-04 19:47:55.660832+00;2026-01-13 16:31:06.097056+00;true
f2c30c9b-fe18-485f-9cbb-dc5a578c9ddb;62ebedd7-b409-4a10-896b-9bf5cfabcc61;interactive-brokers;100;Lowest margin rates;2025-11-01 04:20:16.546853+00;2026-01-13 16:31:06.097056+00;true
88fd6533-8b8a-425b-b6ce-2d999905f9d2;599357d0-ef87-41bf-a86e-f4f1662a5718;hsbc;80;Global network;2025-11-05 05:04:13.517516+00;2026-01-13 16:31:06.097056+00;true
9d91020f-71f0-4e21-944e-3612e13dbf06;7372c52f-0479-47fb-b428-09005fa62a4c;deutsche-bank;100;Good for international clients;2025-10-25 14:22:38.942193+00;2026-01-13 16:31:06.289171+00;true
6a66d8b3-762a-4b01-b289-67b2ebd93472;49e6ca1d-2cf0-48e5-9007-d37b0f7453d6;citigroup;60;Strong research;2025-10-20 09:48:50.975968+00;2026-01-13 16:31:06.495381+00;true
f085bb95-9d81-4df6-8c10-2b537b099f6b;53f74655-33e9-4452-bd40-bf3255a98b16;credit-suisse;100;Good private banking services;2025-10-24 04:50:52.079496+00;2026-01-13 16:31:06.495381+00;true
31ba3c4f-1c7e-4bf7-b918-b0aeac726f4f;77ba0e96-36de-422f-b05a-e8e069d02e4b;blackrock;60;Great ETF selection through iShares;2025-10-14 08:49:26.245705+00;2026-01-13 16:31:06.721351+00;true
d9632a7c-e3b7-4af6-9e74-e4a10e989312;95fd8458-660f-4d56-b4b4-996d39c5dad4;merrill-lynch;60;Good research tools;2025-10-08 12:08:07.434548+00;2026-01-13 16:31:17.202976+00;true
c49c0071-59f5-47c5-8c93-911bcc96f64d;49e6ca1d-2cf0-48e5-9007-d37b0f7453d6;bank-of-america;100;Comprehensive banking services;2025-10-12 07:15:18.701774+00;2026-01-13 16:31:17.202976+00;true
63b7bfa1-87d9-4d99-a5c2-10b5b8f4de22;29282c11-8c80-4d8c-ada5-c7993dc4026b;fidelity;80;Zero fee index funds are amazing;2025-10-12 05:22:23.851889+00;2026-01-13 16:31:17.202976+00;true
9aa96ba1-d3db-4494-8257-fcef54b2b40f;97f22854-b357-4e30-b333-4492438efb4c;robinhood;60;Good for small investors;2025-09-30 13:57:39.278569+00;2026-01-13 16:31:17.631391+00;true
e2fa0ec6-48c2-4481-830d-b797cbc7f324;642f922b-e994-4a6f-b16b-14d3689fde1c;blackrock;80;Professional service and reliable platform;2025-09-30 02:51:05.626709+00;2026-01-13 16:31:17.631391+00;true
7a1983fa-76c2-44c4-819e-d4bcfcb4ffe1;e382d103-ca94-4fc5-a132-c3d396bd1e55;hsbc;100;Reliable service;2025-09-24 12:28:20.996913+00;2026-01-13 16:31:17.829098+00;true
eda2322f-8d0c-41cf-bffe-7e34cd3ac387;0076bfed-a17f-4f8e-b97e-517edb6f0bd5;vanguard;100;Perfect for index fund investors;2025-09-24 07:02:18.91022+00;2026-01-13 16:31:17.829098+00;true
e90b5075-9b22-4e3d-828c-c930c0a6f875;0924d097-c392-4373-b286-23860946e397;schwab;100;Excellent customer support;2025-09-22 21:51:54.670555+00;2026-01-13 16:31:17.829098+00;true
348e05f6-ffea-4ce0-ab5e-c90c7e27b179;d29f90a0-74a3-43d0-a5b3-0b64a8340181;fidelity;60;Best trading platform;2025-09-18 13:54:56.598447+00;2026-01-13 16:31:18.037912+00;true
49926717-0538-4ae0-8375-5d38b620a0f3;7390e50b-39d5-43dd-bb2a-7167166bb1c3;schwab;80;Solid research and tools;2025-09-09 04:12:13.355644+00;2026-01-13 16:31:18.457106+00;true
71c1b501-a110-46b5-8fe2-105841489f06;4603e10e-11c5-454f-a5dc-372f8fbdba28;wells-fargo;80;Good mortgage options;2025-09-04 09:50:08.079944+00;2026-01-13 16:31:18.457106+00;true
3fd7c8ab-0a24-4244-ac6b-876e0df957ee;47b91a1a-00e6-4469-b6f7-7b244c0d2ee2;morgan-stanley;80;Professional advisory services;2025-09-04 08:44:43.62478+00;2026-01-13 16:31:18.457106+00;true
331b0678-6859-405d-ae36-52bc53f5f4a5;22f4b75a-4098-414e-a44a-e413592280e5;ubs;60;Excellent wealth management;2025-09-01 15:16:01.278869+00;2026-01-13 16:31:18.672439+00;true
bced1369-e6fe-4983-87ca-9bf7a2bd01c2;29282c11-8c80-4d8c-ada5-c7993dc4026b;hsbc;80;Global network;2025-08-30 07:43:20.373522+00;2026-01-13 16:31:18.672439+00;true
1ff372ca-dbc1-42f5-8626-fc272ea7c8ea;dfde80e3-6564-4823-8324-a96354c69897;bank-of-america;80;Reliable service;2025-08-31 03:10:50.855201+00;2026-01-13 16:31:18.672439+00;true
2cc3b59b-5746-4562-8da1-f55e22fc92cf;e61c5d89-5213-4dc2-b008-8818d7aadae6;vanguard;80;The lowest fees in the industry;2025-08-28 09:53:04.505207+00;2026-01-13 16:31:18.869738+00;true
4badf6ca-1da3-4748-aba8-1dd5967281f0;e61c5d89-5213-4dc2-b008-8818d7aadae6;goldman-sachs;60;Great for institutional clients;2025-08-29 02:47:10.074021+00;2026-01-13 16:31:18.869738+00;true
b6a67992-8c06-48a3-a830-8507c641c5a0;f816efe5-3268-4170-846e-30b01f6b666e;morgan-stanley;60;Top-tier wealth management;2025-08-23 07:33:55.017645+00;2026-01-13 16:31:19.1161+00;true
a41e7513-bb3d-4cb4-95ee-e01d14a6c1b5;3f22df22-7901-487c-8f77-7692c36e74c3;robinhood;80;Simple and intuitive app;2025-08-15 18:10:02.170653+00;2026-01-13 16:31:37.370523+00;true
ed014ddf-84b3-49a6-ba86-a84135e6dd35;642f922b-e994-4a6f-b16b-14d3689fde1c;goldman-sachs;60;Excellent trading services;2025-08-15 01:18:39.117389+00;2026-01-13 16:31:37.370523+00;true
adf08168-5108-4368-b0a2-1800d8fa4a67;dfde80e3-6564-4823-8324-a96354c69897;robinhood;60;Easy to get started;2025-08-11 18:38:34.627598+00;2026-01-13 16:31:37.370523+00;true
b9881ba4-1bdf-47f9-a807-9f03068951ff;296f42d0-7fd9-4803-9d0d-3d34c895dc16;hsbc;100;Global network;2025-08-11 01:35:57.934097+00;2026-01-13 16:31:37.568147+00;true
bc1a2819-e2d2-4e98-8ad5-7137eb52490c;ddc77419-f450-41b5-886c-175beaa287f7;credit-suisse;80;Solid trading platform;2025-07-31 00:24:58.612188+00;2026-01-13 16:31:37.779477+00;true
75d93c00-1a5d-4c1e-a2f1-e01c93f2c0b4;29282c11-8c80-4d8c-ada5-c7993dc4026b;interactive-brokers;60;Great for international trading;2025-08-02 03:37:36.974133+00;2026-01-13 16:31:37.779477+00;true
21ab00f5-bce6-4426-ad56-6f90d39dda41;31d09273-6f08-49c0-bb12-c4877d396d14;interactive-brokers;80;Excellent execution speed;2025-07-29 03:48:17.01166+00;2026-01-13 16:31:37.978302+00;true
b20a3641-c43d-41a6-b5d6-e3d577408c5c;d8ecaa3b-46f1-4017-b052-c1640e609a6b;bank-of-america;80;Reliable service;2025-07-27 08:27:43.456659+00;2026-01-13 16:31:37.978302+00;true
6d2e6b7c-121a-44ae-9ce3-dfd02e78abee;296f42d0-7fd9-4803-9d0d-3d34c895dc16;goldman-sachs;80;Premier investment banking;2025-07-24 05:46:03.435949+00;2026-01-13 16:31:38.171627+00;true
b3e97939-4760-4403-a1e4-e8d4c85bd27a;8143cd95-0d57-429c-9478-2a1985759fb0;interactive-brokers;80;Excellent execution speed;2025-07-20 16:51:28.852577+00;2026-01-13 16:31:38.171627+00;true
74899b74-e9dc-49ee-a178-a936b31a89d9;77ba0e96-36de-422f-b05a-e8e069d02e4b;vanguard;80;Great retirement planning tools;2025-07-20 07:16:25.215429+00;2026-01-13 16:31:38.171627+00;true
ce501558-6125-4157-bd8e-f1c50ebbc1ae;b8d3a804-d57b-4092-ae09-0588ae4ab68a;deutsche-bank;80;Professional service;2025-07-14 07:31:19.732609+00;2026-01-13 16:31:38.364387+00;true
7653f41b-c27b-4914-908c-21eb85cb9d13;77ba0e96-36de-422f-b05a-e8e069d02e4b;deutsche-bank;80;Good for international clients;2025-07-14 16:01:51.167469+00;2026-01-13 16:31:38.364387+00;true
71322f20-0e34-4435-9f98-104a1bc72766;81820f5f-5864-4abd-a886-0acc4fec92f7;robinhood;80;Commission-free trading;2025-07-13 10:43:25.498271+00;2026-01-13 16:31:38.559591+00;true
8cb98573-1f67-4fe3-966a-cc2e1b8b5684;22f4b75a-4098-414e-a44a-e413592280e5;barclays;60;Reliable execution;2025-07-03 23:38:58.195971+00;2026-01-13 16:31:38.776723+00;true
d650025c-ee47-4474-b67c-cea01ee7a832;4edea7c0-0525-40fd-86b3-bd0e724fd83f;fidelity;100;Zero fee index funds are amazing;2025-07-03 20:14:29.290167+00;2026-01-13 16:31:38.776723+00;true
18ef008f-7c31-4651-ae5c-0164e984bc55;2a8d18b4-b9d3-4a14-8ef4-8933e9156104;jpmorgan;100;Excellent wealth management;2025-06-24 12:34:29.609552+00;2026-01-13 16:31:39.166114+00;true
9aa24c66-24dc-4a83-bc51-4319ad214a50;8fea5efe-34f0-4e1d-b0fa-57f56597081d;fidelity;60;Zero fee index funds are amazing;2025-06-21 15:22:09.432786+00;2026-01-13 16:31:39.166114+00;true
5fb4e891-3d3d-423b-9069-e8c053cd4c7c;b44571b5-b35d-4abd-8bb3-33715cd23eaf;merrill-lynch;80;Good research tools;2025-06-23 20:39:48.633972+00;2026-01-13 16:31:39.166114+00;true
3100698d-0b39-4c8a-98eb-a61d187895f7;3ba0ff4a-5987-4144-9d1f-7ae34ad1e579;barclays;60;Reliable execution;2025-06-22 20:57:06.246663+00;2026-01-13 16:31:39.166114+00;true
2ca3cfb3-f323-467c-b0d0-3b3b8edd1dae;494a3d0a-972e-4978-b681-3b881b2a877e;bank-of-america;100;Wide ATM network;2025-06-17 16:14:10.513273+00;2026-01-13 16:31:58.113093+00;true
398c81c5-2362-466b-a968-3a8bbb612986;e5bfefcc-c642-4838-9892-9c80b2578ccb;bank-of-america;60;Great mobile app;2025-06-16 03:00:32.756391+00;2026-01-13 16:31:58.113093+00;true
1e368e2a-4036-4577-8aae-98247da837ee;8a077b27-5a96-41dd-91dc-0fb6d0da5823;bank-of-america;80;Solid investment options;2025-06-18 06:16:02.532954+00;2026-01-13 16:31:58.113093+00;true
489099a2-603b-417f-80fa-15f02b4d1dba;bb9ba45b-e2e4-486d-af6d-3b598df1c55a;goldman-sachs;100;Top research analysts;2025-06-18 06:34:48.453322+00;2026-01-13 16:31:58.113093+00;true
69713c61-c35d-4491-9490-7bfbd0909480;6b675148-2f5d-4b16-b4be-da2ffdac2339;merrill-lynch;100;Great integration with Bank of America;2025-12-04 22:01:39.326619+00;2026-01-13 16:31:05.13186+00;true
ee773fbe-b018-491a-8631-ec9e0107cd5f;88ece8d9-3602-4b62-bf67-26bcdf291b41;hsbc;80;Good investment options;2025-12-05 06:38:34.320298+00;2026-01-13 16:31:05.13186+00;true
6e4365dc-8836-4e40-9c0a-9632a85b3269;ba80f00c-d5ff-48c0-b117-eae681a0e777;robinhood;60;Commission-free trading;2025-11-28 21:42:51.604873+00;2026-01-13 16:31:05.318598+00;true
8435f8e2-22ff-45f0-8c51-acb9611e60c6;e48480cc-36cd-4e36-a7d9-6bf6a8ea4b59;jpmorgan;100;Reliable and trustworthy institution;2025-11-24 12:31:28.933308+00;2026-01-13 16:31:05.318598+00;true
9a4f009c-6e86-42b4-b5b6-075b98bf3eaa;ab705c09-6de6-4b13-af1f-e25e69335f2c;barclays;80;Strong research team;2025-11-19 19:42:53.274319+00;2026-01-13 16:31:05.519556+00;true
01dc568b-72ee-41fb-b35b-94dd1f34b851;4835e098-ed2d-4586-97ec-dd228a070705;citigroup;60;Global banking network;2025-11-17 14:53:05.757837+00;2026-01-13 16:31:05.709944+00;true
04fec477-d3ff-44d4-9ccd-8370a85f1b5c;0d7eb87f-8629-460b-87d1-c1c8848fbc0e;credit-suisse;80;Strong investment banking;2025-11-01 05:22:37.398213+00;2026-01-13 16:31:06.097056+00;true
086432a6-50d4-4859-8dfb-711116ba1d83;ac1c4db9-49a0-473d-8114-3567f7314e98;schwab;100;Great for beginners;2025-11-04 03:11:07.313843+00;2026-01-13 16:31:06.097056+00;true
d3e3498c-c5c2-485f-b6ab-bf558d6f0ed8;d4031824-bfc3-49de-bac6-1b52fea71e88;barclays;80;Professional service;2025-10-27 09:40:50.918109+00;2026-01-13 16:31:06.289171+00;true
4f443dc5-02c3-4622-b217-a5df01b6fe1c;2c37b1ff-d312-4857-961e-5b9d00f1a7aa;etrade;80;Solid mobile app;2025-10-26 14:50:54.892116+00;2026-01-13 16:31:06.289171+00;true
224fee55-0015-4992-ba92-845709a4803f;84d600d9-0224-4ae8-b0cf-16be3b1e4197;morgan-stanley;60;Great for high net worth clients;2025-10-23 02:07:43.48525+00;2026-01-13 16:31:06.495381+00;true
af101e9f-62e0-4fe7-9166-f890c930424d;9b9dedd5-3337-4f4d-ae8e-dee885f2b3ca;credit-suisse;100;Solid trading platform;2025-10-23 04:41:40.372531+00;2026-01-13 16:31:06.495381+00;true
f23ef1aa-bd61-4d06-941e-02b10353366f;a483b72b-0adb-47c1-8b25-3245f92fa5f7;barclays;100;Solid investment bank;2025-10-14 09:22:40.38236+00;2026-01-13 16:31:06.721351+00;true
59207556-8659-4cca-8128-082294fe3aeb;508ea959-2867-4724-b079-bb8af449961e;citigroup;100;Global banking network;2025-10-12 02:15:24.140202+00;2026-01-13 16:31:17.202976+00;true
ca518930-5456-442e-bef5-707c09af9550;44ed2de9-e7ef-4366-932e-5b3bf69a8250;schwab;80;Excellent customer support;2025-10-04 20:20:04.867818+00;2026-01-13 16:31:17.39939+00;true
2f56f844-7e3b-4b8e-88fa-90679ff3ae98;c8bee1ba-faff-4c60-81c9-ca03325a6a05;blackrock;80;Excellent investment options and low fees;2025-10-02 06:19:58.930373+00;2026-01-13 16:31:17.39939+00;true
ee115ece-7963-4177-b366-8a002335d207;f94db290-323c-4c0a-b0da-84bcc2eee5c4;vanguard;80;Simple and straightforward platform;2025-09-28 06:34:50.798029+00;2026-01-13 16:31:17.631391+00;true
4444bfa9-f1a9-485a-8c1e-3d3ac692cd22;508ea959-2867-4724-b079-bb8af449961e;morgan-stanley;60;Excellent private banking;2025-09-21 04:22:59.518078+00;2026-01-13 16:31:17.829098+00;true
270509f5-bc9a-4edd-a3b5-7661659fd8fa;29532bb1-896c-46bc-9e08-3bb80f79f568;fidelity;80;Zero fee index funds are amazing;2025-09-19 16:14:11.197709+00;2026-01-13 16:31:18.037912+00;true
91f8ac81-c65e-4df9-9b7c-241bb39d751d;fec37b20-1214-4647-b792-7e108fa7d096;interactive-brokers;80;Lowest margin rates;2025-09-14 14:37:40.870238+00;2026-01-13 16:31:18.037912+00;true
655e6228-a30e-465c-b1f0-255db4c917c5;5d308357-5ded-42c7-af30-6f3378faea68;fidelity;60;Excellent customer service;2025-09-19 18:00:05.310319+00;2026-01-13 16:31:18.037912+00;true
e83f0a91-d5f8-4eaa-815d-e32bfb34989d;cd58873e-ada4-4485-9361-3428406b07c5;deutsche-bank;60;Reliable institution;2025-09-14 10:35:10.163282+00;2026-01-13 16:31:18.241896+00;true
633a11bd-bf46-4f6a-b53e-8eb3b0395a03;655dbe85-4878-4b6a-9637-5a9a94ef8fd7;morgan-stanley;100;Professional advisory services;2025-09-05 04:36:04.619524+00;2026-01-13 16:31:18.457106+00;true
5364a7fc-8f4e-4518-b119-0cb4cca12653;0e8bf918-0107-4b12-a5fa-fb83331df6c8;hsbc;100;Strong Asian market presence;2025-08-31 08:10:07.694019+00;2026-01-13 16:31:18.672439+00;true
093391ca-e48d-4e7e-9b49-922a49d48890;8a077b27-5a96-41dd-91dc-0fb6d0da5823;citigroup;80;Reliable service;2025-08-30 03:13:04.821403+00;2026-01-13 16:31:18.672439+00;true
c6ddf0af-cab3-4da3-9df8-e5e3debda02b;f94db290-323c-4c0a-b0da-84bcc2eee5c4;robinhood;60;Simple and intuitive app;2025-09-02 03:10:51.121901+00;2026-01-13 16:31:18.672439+00;true
533981ba-4cde-4d77-814c-8ad9916d5ab8;50533100-517c-476b-ba82-892f45fdc326;schwab;60;Solid research and tools;2025-09-03 06:52:27.796664+00;2026-01-13 16:31:18.672439+00;true
154b5950-08e1-497b-942f-d4d6334d66de;9b075e64-87c2-4dca-a61d-041b8b067019;morgan-stanley;100;Great for high net worth clients;2025-08-28 07:21:45.261948+00;2026-01-13 16:31:18.869738+00;true
a3303e2a-134b-4d7a-8070-1a4bde470df5;341c705a-41d0-4b67-903e-9c01593cfd09;merrill-lynch;60;Great integration with Bank of America;2025-08-23 19:48:17.693972+00;2026-01-13 16:31:18.869738+00;true
d34581fa-733d-4faa-a905-7d707b96804e;b44bf10d-e35c-4ad5-9e2e-56fe0e5d6856;bank-of-america;60;Wide ATM network;2025-08-22 10:22:42.768432+00;2026-01-13 16:31:19.1161+00;true
