id;username;display_name;avatar_url;bio;reputation_score;posts_count;joined_at;created_at;updated_at;privacy_level
b1dbe742-5edf-4e41-ac9c-85ae11e065fc;kofi_b1dbe742;Leila Habibi;https://api.dicebear.com/7.x/bottts/svg?seed=b1dbe742&backgroundColor=69d2e7,a3c4f3,b6e3f4,c0aede,d1d4f9&colors=amber,blue,blueGrey,brown,cyan,deepOrange,deepPurple,green;Charts don't lie 📉;480;91;2024-06-30 08:40:51.52869+00;2025-10-29 19:19:25.253411+00;2025-10-29 19:19:25.253411+00;public
f5055480-e372-42a7-9760-e541c6dec242;drew_f5055480;Finley Scott;https://api.dicebear.com/7.x/micah/svg?seed=f5055480&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&baseColor=apricot,coast,topaz,lavender,salmon&ears=attached,detached&earringColor=000000,14a3c7,7c3c21,ac6651;Financial analyst based in London;489;21;2024-05-31 15:10:21.317948+00;2025-08-14 01:19:16.646314+00;2025-08-14 01:19:16.646314+00;public
cdf0d4d4-0d7c-4a78-bc20-55a15ade085a;elif_cdf0d4d4;Folake Bakare;https://api.dicebear.com/7.x/fun-emoji/svg?seed=cdf0d4d4&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&eyes=closed,closed2,crying,cute,glasses,love,pissed,plain,sad,shades,sleepClose,stars,wink,wink2;📈 Passionate about markets;203;5;2024-05-08 09:31:51.229494+00;2024-01-02 03:23:48.356153+00;2024-01-02 03:23:48.356153+00;public
c5866881-2ad2-4df5-8537-961d8785fc8b;emeka_c5866881;Ayşe Özkan;https://api.dicebear.com/7.x/fun-emoji/svg?seed=c5866881&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&eyes=closed,closed2,crying,cute,glasses,love,pissed,plain,sad,shades,sleepClose,stars,wink,wink2;;466;11;2025-03-14 13:40:14.177488+00;2024-08-13 22:47:48.366565+00;2024-08-13 22:47:48.366565+00;public
da3b55d7-1e73-4774-aa62-7d77937bff7a;santiago_da3b55d7;Ayumi Kobayashi;https://api.dicebear.com/7.x/fun-emoji/svg?seed=da3b55d7&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&eyes=closed,closed2,crying,cute,glasses,love,pissed,plain,sad,shades,sleepClose,stars,wink,wink2;;450;49;2025-01-16 20:04:06.33317+00;2024-05-17 05:56:46.465876+00;2024-05-17 05:56:46.465876+00;public
f173641c-6f5a-47e1-9f1d-6440204cf913;reese_f173641c;Reese Hamilton;https://api.dicebear.com/7.x/micah/svg?seed=f173641c&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&baseColor=apricot,coast,topaz,lavender,salmon&ears=attached,detached&earringColor=000000,14a3c7,7c3c21,ac6651;Learning every day 📚;498;23;2025-02-04 15:49:06.819338+00;2025-04-23 18:31:40.556472+00;2025-04-23 18:31:40.556472+00;public
2ed73291-09a3-4d14-8121-57a6bb275eb6;nehaagarwal_2ed73291;Chen Wei;https://api.dicebear.com/7.x/avataaars/svg?seed=2ed73291&backgroundColor=65c9ff,b6e3f4,c0aede,d1d4f9,ffd5dc&accessories=prescription01,prescription02,round,sunglasses,wayfarers;Investment advisor in Toronto;461;22;2025-02-08 01:01:35.748149+00;2024-12-14 23:54:52.543739+00;2024-12-14 23:54:52.543739+00;public
4f658859-64dc-4488-ae86-8ff59a687c62;tatianasmirnova_4f658859;Luca Romano;https://api.dicebear.com/7.x/lorelei/svg?seed=4f658859&backgroundColor=0a5b83,1c799f,69d2e7,a3c4f3,b6e3f4,c0aede,d1d4f9,f1f4dc,ffd5dc,ffdfbf;Dividend growth investor;449;64;2025-08-01 21:45:24.878575+00;2024-03-17 08:35:39.629927+00;2024-03-17 08:35:39.629927+00;public
e65e9aa8-f69f-41aa-b2e3-4224fca8eb63;ines_e65e9aa8;Mariam Toure;https://api.dicebear.com/7.x/micah/svg?seed=e65e9aa8&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&baseColor=apricot,coast,topaz,lavender,salmon&ears=attached,detached&earringColor=000000,14a3c7,7c3c21,ac6651;;472;79;2025-03-24 15:52:06.24047+00;2024-09-17 07:05:27.768988+00;2024-09-17 07:05:27.768988+00;public
a8214db6-a8ee-4e48-9476-5a2c3974b5c4;tariq_a8214db6;Rania Nasser;https://api.dicebear.com/7.x/bottts/svg?seed=a8214db6&backgroundColor=69d2e7,a3c4f3,b6e3f4,c0aede,d1d4f9&colors=amber,blue,blueGrey,brown,cyan,deepOrange,deepPurple,green;;493;22;2025-09-04 14:56:01.639023+00;2025-04-02 13:05:50.524183+00;2025-04-02 13:05:50.524183+00;public
e02dcf04-5c62-4f72-a978-08763be1ab1a;fatou_e02dcf04;Hugo Nascimento;https://api.dicebear.com/7.x/micah/svg?seed=e02dcf04&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&baseColor=apricot,coast,topaz,lavender,salmon&ears=attached,detached&earringColor=000000,14a3c7,7c3c21,ac6651;Risk analyst at a hedge fund;461;35;2024-02-03 05:54:02.319094+00;2023-12-15 07:24:26.268642+00;2023-12-15 07:24:26.268642+00;public
edddf24d-7d48-4a5b-a2b7-7c7f41b5ded9;lars_edddf24d;Lars Svensson;https://api.dicebear.com/7.x/micah/svg?seed=edddf24d&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&baseColor=apricot,coast,topaz,lavender,salmon&ears=attached,detached&earringColor=000000,14a3c7,7c3c21,ac6651;CPA with 15 years experience;31;88;2024-11-25 08:36:19.006422+00;2025-10-06 08:13:00.40116+00;2025-10-06 08:13:00.40116+00;public
bc199003-8b3c-4e86-a4a5-6918dc40f4ae;mohammed_bc199003;Sekou Traoré;https://api.dicebear.com/7.x/bottts/svg?seed=bc199003&backgroundColor=69d2e7,a3c4f3,b6e3f4,c0aede,d1d4f9&colors=amber,blue,blueGrey,brown,cyan,deepOrange,deepPurple,green;;496;24;2024-05-04 01:31:50.81407+00;2024-03-21 13:09:39.531389+00;2024-03-21 13:09:39.531389+00;public
c756ef42-54d8-4db7-bd3b-d3520fc06e26;mehmet_c756ef42;Emeka Okafor;https://api.dicebear.com/7.x/fun-emoji/svg?seed=c756ef42&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&eyes=closed,closed2,crying,cute,glasses,love,pissed,plain,sad,shades,sleepClose,stars,wink,wink2;;496;53;2024-05-31 02:57:19.296949+00;2024-11-01 04:32:50.163246+00;2024-11-01 04:32:50.163246+00;public
a7ed141c-e8e8-45a1-8b5c-512999d9cf75;layla_a7ed141c;Karim Abdallah;https://api.dicebear.com/7.x/bottts/svg?seed=a7ed141c&backgroundColor=69d2e7,a3c4f3,b6e3f4,c0aede,d1d4f9&colors=amber,blue,blueGrey,brown,cyan,deepOrange,deepPurple,green;;496;59;2025-06-25 16:30:07.552121+00;2024-08-15 14:06:34.959814+00;2024-08-15 14:06:34.959814+00;public
e7f13a16-89de-4737-9034-1176c59e9893;park_e7f13a16;Sana Malik;https://api.dicebear.com/7.x/micah/svg?seed=e7f13a16&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&baseColor=apricot,coast,topaz,lavender,salmon&ears=attached,detached&earringColor=000000,14a3c7,7c3c21,ac6651;Value investing is the way;476;61;2025-11-26 04:47:29.491926+00;2025-04-24 12:07:41.760514+00;2025-04-24 12:07:41.760514+00;public
4aa88830-3975-476f-baef-4ced623db6b5;karinlindqvist_4aa88830;Zuzana Horvat;https://api.dicebear.com/7.x/lorelei/svg?seed=4aa88830&backgroundColor=0a5b83,1c799f,69d2e7,a3c4f3,b6e3f4,c0aede,d1d4f9,f1f4dc,ffd5dc,ffdfbf;Portfolio manager in Singapore;122;84;2024-12-10 15:17:02.764679+00;2024-06-23 01:27:19.406006+00;2024-06-23 01:27:19.406006+00;public
f50dc899-d15b-4f2a-96f1-9dc9132dd205;sage_f50dc899;Drew Palmer;https://api.dicebear.com/7.x/micah/svg?seed=f50dc899&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&baseColor=apricot,coast,topaz,lavender,salmon&ears=attached,detached&earringColor=000000,14a3c7,7c3c21,ac6651;;500;8;2025-11-18 18:32:07.775305+00;2025-05-06 11:04:35.575711+00;2025-05-06 11:04:35.575711+00;public
5a455a23-41a7-4b9a-b36f-f4498d7d0b5a;camillebernard_5a455a23;Fiona McGregor;https://api.dicebear.com/7.x/lorelei/svg?seed=5a455a23&backgroundColor=0a5b83,1c799f,69d2e7,a3c4f3,b6e3f4,c0aede,d1d4f9,f1f4dc,ffd5dc,ffdfbf;Risk management first ⚡;487;11;2024-01-31 12:27:04.862272+00;2024-02-11 10:02:10.396409+00;2024-02-11 10:02:10.396409+00;public
edf41d1d-bde4-4f05-a650-3136d8b65798;nikoloz_edf41d1d;Fatou Diarra;https://api.dicebear.com/7.x/micah/svg?seed=edf41d1d&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&baseColor=apricot,coast,topaz,lavender,salmon&ears=attached,detached&earringColor=000000,14a3c7,7c3c21,ac6651;Wealth manager in Dubai;145;37;2025-07-05 16:05:22.454379+00;2024-10-18 01:33:08.041025+00;2024-10-18 01:33:08.041025+00;public
aae65f2a-da82-4abc-9028-a6cf2138accf;youssef_aae65f2a;Nour El-Din;https://api.dicebear.com/7.x/bottts/svg?seed=aae65f2a&backgroundColor=69d2e7,a3c4f3,b6e3f4,c0aede,d1d4f9&colors=amber,blue,blueGrey,brown,cyan,deepOrange,deepPurple,green;Index funds enthusiast;487;55;2024-03-12 15:54:56.086147+00;2025-02-03 23:55:13.069323+00;2025-02-03 23:55:13.069323+00;public
a8ef75fb-20e7-4895-99da-dbb76c149b6d;layla_a8ef75fb;Khalid Al-Farsi;https://api.dicebear.com/7.x/bottts/svg?seed=a8ef75fb&backgroundColor=69d2e7,a3c4f3,b6e3f4,c0aede,d1d4f9&colors=amber,blue,blueGrey,brown,cyan,deepOrange,deepPurple,green;;91;31;2024-07-19 03:06:19.276921+00;2024-01-20 10:50:03.022557+00;2024-01-20 10:50:03.022557+00;public
fee25f34-413f-478a-92a5-d3129d73a190;jamie_fee25f34;Casey Bennett;https://api.dicebear.com/7.x/micah/svg?seed=fee25f34&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&baseColor=apricot,coast,topaz,lavender,salmon&ears=attached,detached&earringColor=000000,14a3c7,7c3c21,ac6651;Banking professional in Hong Kong;479;62;2024-08-11 02:45:56.573533+00;2024-01-20 12:38:03.801004+00;2024-01-20 12:38:03.801004+00;public
b9642f7c-5851-4a8d-8ff4-5a8ef75a61d4;mohammed_b9642f7c;Mohammed Bakri;https://api.dicebear.com/7.x/bottts/svg?seed=b9642f7c&backgroundColor=69d2e7,a3c4f3,b6e3f4,c0aede,d1d4f9&colors=amber,blue,blueGrey,brown,cyan,deepOrange,deepPurple,green;;472;14;2024-05-09 21:30:42.910025+00;2024-12-25 10:18:47.19305+00;2024-12-25 10:18:47.19305+00;public
e5652731-9b63-4a98-9abb-5077fa4dea3a;hugo_e5652731;Mariam Toure;https://api.dicebear.com/7.x/micah/svg?seed=e5652731&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&baseColor=apricot,coast,topaz,lavender,salmon&ears=attached,detached&earringColor=000000,14a3c7,7c3c21,ac6651;;460;62;2025-12-07 09:55:52.260098+00;2025-06-19 19:33:43.341594+00;2025-06-19 19:33:43.341594+00;public
e25296dd-af4c-4bcc-894a-fcc1bb163295;ekaterina_e25296dd;Fernanda Rios;https://api.dicebear.com/7.x/micah/svg?seed=e25296dd&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&baseColor=apricot,coast,topaz,lavender,salmon&ears=attached,detached&earringColor=000000,14a3c7,7c3c21,ac6651;Risk analyst at a hedge fund;456;78;2024-03-03 19:35:23.781778+00;2025-12-03 08:55:05.512267+00;2025-12-03 08:55:05.512267+00;public
2ed2b987-0dee-43b3-912f-d80a5a88e03f;hyunwoolee_2ed2b987;Xiang Liu;https://api.dicebear.com/7.x/avataaars/svg?seed=2ed2b987&backgroundColor=65c9ff,b6e3f4,c0aede,d1d4f9,ffd5dc&accessories=prescription01,prescription02,round,sunglasses,wayfarers;;487;84;2024-03-04 22:28:32.727814+00;2025-05-13 15:23:41.51125+00;2025-05-13 15:23:41.51125+00;public
b845c63f-368b-4164-bd2e-cb0964f1674c;sekou_b845c63f;Faisal Al-Mutairi;https://api.dicebear.com/7.x/bottts/svg?seed=b845c63f&backgroundColor=69d2e7,a3c4f3,b6e3f4,c0aede,d1d4f9&colors=amber,blue,blueGrey,brown,cyan,deepOrange,deepPurple,green;Learning every day 📚;131;49;2025-08-09 06:46:09.755399+00;2025-10-29 15:06:41.802765+00;2025-10-29 15:06:41.802765+00;public
4283c0c1-e82e-4d0e-9376-f8010c842018;stefanbraun_4283c0c1;Stefan Braun;https://api.dicebear.com/7.x/lorelei/svg?seed=4283c0c1&backgroundColor=0a5b83,1c799f,69d2e7,a3c4f3,b6e3f4,c0aede,d1d4f9,f1f4dc,ffd5dc,ffdfbf;Trading since 2019 🚀;469;59;2024-02-16 09:13:58.282311+00;2025-10-19 03:30:42.770705+00;2025-10-19 03:30:42.770705+00;public
e2a369ac-9e36-4409-a9ad-28fece31c709;mariam_e2a369ac;Adriana Puente;https://api.dicebear.com/7.x/micah/svg?seed=e2a369ac&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&baseColor=apricot,coast,topaz,lavender,salmon&ears=attached,detached&earringColor=000000,14a3c7,7c3c21,ac6651;Market psychology nerd 🧠;498;71;2024-06-24 03:45:09.230717+00;2024-02-10 13:24:49.393368+00;2024-02-10 13:24:49.393368+00;public
ee6d840b-e949-43b5-80ac-e09748c2292d;ayako_ee6d840b;Diego Escobar;https://api.dicebear.com/7.x/micah/svg?seed=ee6d840b&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&baseColor=apricot,coast,topaz,lavender,salmon&ears=attached,detached&earringColor=000000,14a3c7,7c3c21,ac6651;;452;62;2025-05-17 02:40:23.945279+00;2024-05-21 00:59:56.669792+00;2024-05-21 00:59:56.669792+00;public
d7363c91-98ae-4cc2-b20b-db1171f2caa1;ravi_d7363c91;Nadia Petrov;https://api.dicebear.com/7.x/fun-emoji/svg?seed=d7363c91&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&eyes=closed,closed2,crying,cute,glasses,love,pissed,plain,sad,shades,sleepClose,stars,wink,wink2;Dividend growth investor;466;76;2025-04-06 23:28:33.185771+00;2025-07-01 23:51:23.693301+00;2025-07-01 23:51:23.693301+00;public
f8d9fa25-7571-44b1-8b11-061ed60f4f15;logan_f8d9fa25;Sage Robinson;https://api.dicebear.com/7.x/micah/svg?seed=f8d9fa25&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&baseColor=apricot,coast,topaz,lavender,salmon&ears=attached,detached&earringColor=000000,14a3c7,7c3c21,ac6651;;498;31;2025-07-30 10:27:06.537971+00;2024-01-20 18:55:18.662314+00;2024-01-20 18:55:18.662314+00;public
41f2fa26-5aa2-4d52-82b3-e57c4a73acd9;karinlindqvist_41f2fa26;Erik Larsson;https://api.dicebear.com/7.x/lorelei/svg?seed=41f2fa26&backgroundColor=0a5b83,1c799f,69d2e7,a3c4f3,b6e3f4,c0aede,d1d4f9,f1f4dc,ffd5dc,ffdfbf;;136;68;2023-11-23 12:27:57.757614+00;2024-07-08 18:56:50.730029+00;2024-07-08 18:56:50.730029+00;public
232bcbdb-2faf-4981-8168-0135c5d3d088;nehaagarwal_232bcbdb;Yuki Watanabe;https://api.dicebear.com/7.x/avataaars/svg?seed=232bcbdb&backgroundColor=65c9ff,b6e3f4,c0aede,d1d4f9,ffd5dc&accessories=prescription01,prescription02,round,sunglasses,wayfarers;;458;6;2024-11-05 08:52:40.066979+00;2024-02-18 04:24:15.748773+00;2024-02-18 04:24:15.748773+00;public
aef02e41-fd7e-45de-9027-7fc4afe97eb1;nour_aef02e41;Samir Khoury;https://api.dicebear.com/7.x/bottts/svg?seed=aef02e41&backgroundColor=69d2e7,a3c4f3,b6e3f4,c0aede,d1d4f9&colors=amber,blue,blueGrey,brown,cyan,deepOrange,deepPurple,green;Economist working in Berlin;221;79;2023-11-13 07:26:09.463099+00;2025-06-11 05:33:19.33479+00;2025-06-11 05:33:19.33479+00;public
fe7f3fa1-c4f4-46f8-96d8-57b92a478f12;jordan_fe7f3fa1;Taylor Morgan;https://api.dicebear.com/7.x/micah/svg?seed=fe7f3fa1&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&baseColor=apricot,coast,topaz,lavender,salmon&ears=attached,detached&earringColor=000000,14a3c7,7c3c21,ac6651;Investment consultant in Sydney;307;59;2024-11-24 11:00:50.457763+00;2025-08-13 12:54:57.071797+00;2025-08-13 12:54:57.071797+00;public
a6419833-92fa-41a8-8f94-e8aa5e4796ca;ahmed_a6419833;Layla Ibrahim;https://api.dicebear.com/7.x/bottts/svg?seed=a6419833&backgroundColor=69d2e7,a3c4f3,b6e3f4,c0aede,d1d4f9&colors=amber,blue,blueGrey,brown,cyan,deepOrange,deepPurple,green;CPA with 15 years experience;114;98;2024-08-08 15:47:26.341751+00;2024-09-11 05:27:34.926494+00;2024-09-11 05:27:34.926494+00;public
2a14b5bb-f3ec-4725-8cdb-60f8ff46113d;chenwei_2a14b5bb;Amit Verma;https://api.dicebear.com/7.x/avataaars/svg?seed=2a14b5bb&backgroundColor=65c9ff,b6e3f4,c0aede,d1d4f9,ffd5dc&accessories=prescription01,prescription02,round,sunglasses,wayfarers;;162;89;2025-06-28 06:23:28.986197+00;2025-07-17 12:08:38.844022+00;2025-07-17 12:08:38.844022+00;public
fb95e345-a254-497d-a2cc-9de34d186293;taylor_fb95e345;Cameron Hayes;https://api.dicebear.com/7.x/micah/svg?seed=fb95e345&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&baseColor=apricot,coast,topaz,lavender,salmon&ears=attached,detached&earringColor=000000,14a3c7,7c3c21,ac6651;📈 Passionate about markets;279;16;2024-03-01 03:06:19.640497+00;2024-06-29 23:35:40.887381+00;2024-06-29 23:35:40.887381+00;public
5af53695-47df-40a9-8355-01a408c44bf5;isabellaconti_5af53695;Anna Kuznetsova;https://api.dicebear.com/7.x/lorelei/svg?seed=5af53695&backgroundColor=0a5b83,1c799f,69d2e7,a3c4f3,b6e3f4,c0aede,d1d4f9,f1f4dc,ffd5dc,ffdfbf;;459;99;2025-05-06 19:06:11.21562+00;2025-07-29 10:24:48.230388+00;2025-07-29 10:24:48.230388+00;public
a628c2e5-ad38-4ea4-940a-7c3d991dd056;ahmed_a628c2e5;Rania Nasser;https://api.dicebear.com/7.x/bottts/svg?seed=a628c2e5&backgroundColor=69d2e7,a3c4f3,b6e3f4,c0aede,d1d4f9&colors=amber,blue,blueGrey,brown,cyan,deepOrange,deepPurple,green;Retired banker from New York;177;44;2025-05-31 13:40:47.944821+00;2024-06-24 11:47:32.495943+00;2024-06-24 11:47:32.495943+00;public
fdbd5ca1-8083-46da-90bd-174be761f4fe;blake_fdbd5ca1;Morgan Reid;https://api.dicebear.com/7.x/micah/svg?seed=fdbd5ca1&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&baseColor=apricot,coast,topaz,lavender,salmon&ears=attached,detached&earringColor=000000,14a3c7,7c3c21,ac6651;;457;30;2023-12-23 04:56:13.682305+00;2025-08-20 15:37:36.486491+00;2025-08-20 15:37:36.486491+00;public
485313d2-54e4-46dd-8bfa-8858ed76eb93;hansweber_485313d2;Zuzana Horvat;https://api.dicebear.com/7.x/lorelei/svg?seed=485313d2&backgroundColor=0a5b83,1c799f,69d2e7,a3c4f3,b6e3f4,c0aede,d1d4f9,f1f4dc,ffd5dc,ffdfbf;Economist working in Berlin;8;47;2025-02-11 11:52:56.301417+00;2024-10-01 16:09:54.614249+00;2024-10-01 16:09:54.614249+00;public
e6946062-b189-4425-a4b3-24be4eb3221d;ayako_e6946062;Sana Malik;https://api.dicebear.com/7.x/micah/svg?seed=e6946062&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&baseColor=apricot,coast,topaz,lavender,salmon&ears=attached,detached&earringColor=000000,14a3c7,7c3c21,ac6651;;162;89;2024-11-30 23:33:18.399129+00;2025-07-25 05:20:38.140843+00;2025-07-25 05:20:38.140843+00;public
e4e78525-21e6-4227-81df-4bb6d76848f0;adriana_e4e78525;Sana Malik;https://api.dicebear.com/7.x/micah/svg?seed=e4e78525&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&baseColor=apricot,coast,topaz,lavender,salmon&ears=attached,detached&earringColor=000000,14a3c7,7c3c21,ac6651;;77;23;2023-10-21 03:46:18.834071+00;2025-09-27 12:40:31.550288+00;2025-09-27 12:40:31.550288+00;public
3f92e1fd-9007-496f-89a5-6855f3e2aecc;martafernndez_3f92e1fd;Marta Fernández;https://api.dicebear.com/7.x/avataaars/svg?seed=3f92e1fd&backgroundColor=65c9ff,b6e3f4,c0aede,d1d4f9,ffd5dc&accessories=prescription01,prescription02,round,sunglasses,wayfarers;;451;51;2023-12-27 14:07:32.111283+00;2025-07-01 12:06:54.581951+00;2025-07-01 12:06:54.581951+00;public
ebf5a2e7-1285-4aab-8d91-a8e17bdd0f85;minho_ebf5a2e7;Lars Svensson;https://api.dicebear.com/7.x/micah/svg?seed=ebf5a2e7&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&baseColor=apricot,coast,topaz,lavender,salmon&ears=attached,detached&earringColor=000000,14a3c7,7c3c21,ac6651;;379;6;2024-05-30 16:02:41.720453+00;2024-09-16 06:52:53.748504+00;2024-09-16 06:52:53.748504+00;public
c6787f4e-d850-4e0e-aa64-3331e99ff1eb;mehmet_c6787f4e;Mustafa Yilmaz;https://api.dicebear.com/7.x/fun-emoji/svg?seed=c6787f4e&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&eyes=closed,closed2,crying,cute,glasses,love,pissed,plain,sad,shades,sleepClose,stars,wink,wink2;;483;85;2025-10-12 00:58:30.157845+00;2025-10-13 18:00:14.360252+00;2025-10-13 18:00:14.360252+00;public
c5be8e14-310c-450a-87ab-4b119b02c2f0;olumide_c5be8e14;Olumide Adesanya;https://api.dicebear.com/7.x/fun-emoji/svg?seed=c5be8e14&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&eyes=closed,closed2,crying,cute,glasses,love,pissed,plain,sad,shades,sleepClose,stars,wink,wink2;Banking professional in Hong Kong;434;89;2024-01-14 00:03:58.295227+00;2024-08-16 17:43:22.772157+00;2024-08-16 17:43:22.772157+00;public
4dc4a362-3f5a-40a8-bbe4-61390fee4e58;matteoricci_4dc4a362;Luca Romano;https://api.dicebear.com/7.x/lorelei/svg?seed=4dc4a362&backgroundColor=0a5b83,1c799f,69d2e7,a3c4f3,b6e3f4,c0aede,d1d4f9,f1f4dc,ffd5dc,ffdfbf;;447;19;2024-06-04 08:33:48.618314+00;2024-06-30 01:58:48.195597+00;2024-06-30 01:58:48.195597+00;public
ef5acacf-661b-429a-b4e4-be29235b0cbb;lars_ef5acacf;Fatou Diarra;https://api.dicebear.com/7.x/micah/svg?seed=ef5acacf&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&baseColor=apricot,coast,topaz,lavender,salmon&ears=attached,detached&earringColor=000000,14a3c7,7c3c21,ac6651;;405;9;2024-09-08 05:28:34.245447+00;2025-08-09 04:35:17.66419+00;2025-08-09 04:35:17.66419+00;public
e06eaf95-31e4-448c-89a4-99ebc8bf2ed2;artem_e06eaf95;Hugo Nascimento;https://api.dicebear.com/7.x/micah/svg?seed=e06eaf95&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&baseColor=apricot,coast,topaz,lavender,salmon&ears=attached,detached&earringColor=000000,14a3c7,7c3c21,ac6651;;476;88;2024-04-21 06:39:54.27893+00;2024-06-16 06:23:20.670082+00;2024-06-16 06:23:20.670082+00;public
4c529ae8-bd47-4811-95f0-4841fc7a4f4a;luciagarca_4c529ae8;Zuzana Horvat;https://api.dicebear.com/7.x/lorelei/svg?seed=4c529ae8&backgroundColor=0a5b83,1c799f,69d2e7,a3c4f3,b6e3f4,c0aede,d1d4f9,f1f4dc,ffd5dc,ffdfbf;;361;63;2023-12-15 19:46:24.401792+00;2025-11-18 17:02:18.403829+00;2025-11-18 17:02:18.403829+00;public
b2b3c1de-d333-4d2f-82fd-4b99aeb78109;ali_b2b3c1de;Chidi Eze;https://api.dicebear.com/7.x/bottts/svg?seed=b2b3c1de&backgroundColor=69d2e7,a3c4f3,b6e3f4,c0aede,d1d4f9&colors=amber,blue,blueGrey,brown,cyan,deepOrange,deepPurple,green;;477;93;2024-03-04 08:56:39.108512+00;2024-02-17 21:00:15.509278+00;2024-02-17 21:00:15.509278+00;public
3bc881bb-3b36-41cc-abf4-4b3e94591228;henrikjohansson_3bc881bb;Klaus Müller;https://api.dicebear.com/7.x/avataaars/svg?seed=3bc881bb&backgroundColor=65c9ff,b6e3f4,c0aede,d1d4f9,ffd5dc&accessories=prescription01,prescription02,round,sunglasses,wayfarers;;487;93;2025-05-31 02:50:16.801112+00;2025-03-27 22:27:02.594196+00;2025-03-27 22:27:02.594196+00;public
e5d63b00-74d0-4ee2-945b-9f9734af7eef;fatou_e5d63b00;Mariam Toure;https://api.dicebear.com/7.x/micah/svg?seed=e5d63b00&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&baseColor=apricot,coast,topaz,lavender,salmon&ears=attached,detached&earringColor=000000,14a3c7,7c3c21,ac6651;;477;46;2025-05-24 00:00:56.682509+00;2024-03-09 07:08:30.24579+00;2024-03-09 07:08:30.24579+00;public
ea42be79-3ee8-4720-9746-96f9594d092e;fernanda_ea42be79;Adriana Puente;https://api.dicebear.com/7.x/micah/svg?seed=ea42be79&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&baseColor=apricot,coast,topaz,lavender,salmon&ears=attached,detached&earringColor=000000,14a3c7,7c3c21,ac6651;Value investing is the way;479;94;2023-10-19 12:37:16.852438+00;2024-03-18 21:16:08.469509+00;2024-03-18 21:16:08.469509+00;public
e6def3f2-208c-40f1-8d49-5d5b50edb116;adriana_e6def3f2;Mariam Toure;https://api.dicebear.com/7.x/micah/svg?seed=e6def3f2&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&baseColor=apricot,coast,topaz,lavender,salmon&ears=attached,detached&earringColor=000000,14a3c7,7c3c21,ac6651;Contrarian by nature;472;79;2025-10-12 04:46:50.351004+00;2024-07-05 12:18:29.470015+00;2024-07-05 12:18:29.470015+00;public
c4206df3-205f-4d29-8b66-45856fcb7076;aye_c4206df3;Burak Çelik;https://api.dicebear.com/7.x/fun-emoji/svg?seed=c4206df3&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&eyes=closed,closed2,crying,cute,glasses,love,pissed,plain,sad,shades,sleepClose,stars,wink,wink2;;466;65;2023-11-09 09:01:19.356126+00;2025-02-06 14:24:17.604275+00;2025-02-06 14:24:17.604275+00;public
